2013-06-13 20:41:41,712 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   en Hoteles.fPrincipal2.timerParpadeo_Tick(Object sender, EventArgs e) en C:\Users\javier\Documents\Visual Studio 2008\Projects\HotelApp\Hoteles\fPrincipal2.cs:línea 260
2013-06-13 20:41:42,072 INFO  - Salio Asignar Habitación.
2013-06-13 20:41:46,727 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   en Hoteles.fPrincipal2.timerParpadeo_Tick(Object sender, EventArgs e) en C:\Users\javier\Documents\Visual Studio 2008\Projects\HotelApp\Hoteles\fPrincipal2.cs:línea 260
2013-06-13 20:41:51,729 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   en Hoteles.fPrincipal2.timerParpadeo_Tick(Object sender, EventArgs e) en C:\Users\javier\Documents\Visual Studio 2008\Projects\HotelApp\Hoteles\fPrincipal2.cs:línea 260
2013-06-13 20:41:52,523 INFO  - Ingreso Asignar Habitación.
2013-06-13 20:41:56,733 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   en Hoteles.fPrincipal2.timerParpadeo_Tick(Object sender, EventArgs e) en C:\Users\javier\Documents\Visual Studio 2008\Projects\HotelApp\Hoteles\fPrincipal2.cs:línea 260
2013-06-13 20:42:00,577 INFO  - Salio Asignar Habitación.
2013-06-13 20:42:01,747 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   en Hoteles.fPrincipal2.timerParpadeo_Tick(Object sender, EventArgs e) en C:\Users\javier\Documents\Visual Studio 2008\Projects\HotelApp\Hoteles\fPrincipal2.cs:línea 260
2013-06-13 20:42:06,751 ERROR - La clave proporcionada no se encontró en el diccionario. -    en System.Collections.Generic.Dictionary`2.get_Item(TKey key)
